NE,tDate,jobId,sItem,iValue
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd10.min,180
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd3.max,331
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.min,282
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,521
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd3.min,331
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,247
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.min,232
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd11.max,368
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd25.max,494
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd17.max,222
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd29.max,521
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,205
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd13.min,356
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,356
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd24.max,180
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.max,282
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd31.max,274
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd16.min,218
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.max,232
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,232
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,282
CUDB04,2015-09-08 17:00:07,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd1.max,337
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd7.min,232
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd32.max,95
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,298
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,248
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,324
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,262
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,311
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,150
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,395
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,285
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,298
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,262
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,283
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,367
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,135
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,91
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,98
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,85
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,131
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,332
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,324
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.min,133
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,86
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,94
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.max,395
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.max,109
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.max,93
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,285
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.max,86
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd9.min,281
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd4.min,77
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,158
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,149
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.max,92
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd18.max,152
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.max,299
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.min,82
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,149
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd1.min,297
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd27.min,344
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.max,175
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,262
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.max,154
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.min,152
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.max,311
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd19.min,271
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,312
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,112
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.min,201
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.max,94
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.min,135
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,283
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,229
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,92
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.min,265
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,141
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.max,132
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd23.max,229
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,337
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,175
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.min,82
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd22.min,84
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,154
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.min,127
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.min,287
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd8.min,117
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.min,271
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd21.max,312
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.min,316
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.min,100
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,332
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,299
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd2.max,142
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.min,229
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd10.min,247
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.max,298
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.min,170
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,260
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd3.min,260
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,109
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.min,163
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd11.max,298
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd25.max,303
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd17.max,158
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd29.max,260
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,93
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.min,263
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,299
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd24.max,112
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.max,190
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd31.max,367
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd16.min,135
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.max,184
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,183
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,187
CUDB04,2015-09-08 08:30:08,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd1.max,316
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd7.min,299
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.max,197
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,393
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.min,201
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,261
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd7.max,299
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,392
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd16.max,224
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,550
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.max,201
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,249
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd11.min,393
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd10.max,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,303
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd17.min,244
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,206
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd30.min,217
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.min,197
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,179
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd15.max,361
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd9.max,261
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd18.min,174
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,172
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,197
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd27.max,550
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd30.max,217
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd14.max,211
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,201
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd4.max,172
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd9.min,261
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd4.min,172
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,244
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,174
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd20.max,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd18.max,174
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd13.max,378
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd20.min,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,224
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd1.min,316
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd27.min,550
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd28.max,233
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,299
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd12.max,125
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd28.min,233
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd19.max,392
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd19.min,392
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,475
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,187
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd23.min,313
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd22.max,206
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd12.min,125
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,313
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd20.actual,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd25.min,551
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd34.min,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd33.max,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd2.actual,229
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd8.max,179
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd23.max,313
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd1.actual,316
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd28.actual,233
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd14.min,211
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd22.min,206
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd12.actual,125
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd2.min,229
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd15.min,361
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd8.min,179
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd21.min,475
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd21.max,475
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd31.min,303
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd24.min,187
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd15.actual,361
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd25.actual,551
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd2.max,229
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd29.min,494
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd10.min,190
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd3.max,249
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd6.min,260
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd29.actual,494
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd3.min,249
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd30.actual,217
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd26.min,225
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd11.max,393
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd25.max,551
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd17.max,244
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd29.max,494
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd14.actual,211
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd13.min,378
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd13.actual,378
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd24.max,187
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd34.max,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd6.max,260
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd31.max,303
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd16.min,224
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd33.min,-2
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd26.max,225
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd26.actual,225
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd6.actual,260
CUDB04,2015-09-08 09:45:07,LdapFrontEnds,ldapTpsAtFrontEnd33.actual,-2
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd1.max,87
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.min,63
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.max,152
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd11.actual,57
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.min,26
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd34.actual,-2
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.actual,27
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.max,82
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.actual,20
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd16.max,89
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.actual,32
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.max,88
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd3.actual,25
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd11.min,46
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd10.max,188
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd31.actual,26
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd17.min,72
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd22.actual,73
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd30.min,86
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.min,79
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd8.actual,79
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd15.max,90
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.max,86
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.min,83
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.actual,82
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd32.actual,150
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.max,86
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd30.max,112
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd14.max,82
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd5.actual,26
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.max,82
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd9.min,26
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd4.min,69
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd17.actual,197
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.actual,140
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd20.max,139
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd18.max,147
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd13.max,80
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd20.min,85
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd16.actual,59
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd1.min,17
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd27.min,19
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd28.max,187
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd7.actual,64
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd12.max,178
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd28.min,77
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.max,92
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd19.min,20
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd21.actual,22
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd24.actual,142
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd23.min,67
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd22.max,81
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd12.min,79
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd10.actual,162
CUDB04,2015-09-08 01:15:08,LdapFrontEnds,ldapTpsAtFrontEnd23.actual,163
